"52ceb";"Because of the demons in the mine, I
haven't been able to get in there to
restock iron ore OR medicinal herbs.";
"52d61";"Oh, dear... I just don't know what to
do. I don't think I can face either Dr.
Flair or Lazlo, as things stand.";
"52ddb";"Maybe it's a portent of good
fortune for the village.";
"52e1b";"Ah, a Roo. It's rare to see one
of your kind around here...and
usually, it's a good omen.";
"52e7f";"Ys is no different. It is
returning to the spot where
it belongs...";
"52ecd";"Everything is coming full circle.
All things inevitably wind up
where they are meant to be.";
"52f33";"Has the time come, at long
last, for Ys to return to
the surface...?";
"52f83";"The sky is different than I
remember it. Could Ys perhaps
be losing altitude?";
"52fdb";"It's little comfort, but it's all I
have. So I'm going to believe that
wherever she is, she is all right.";
"5304f";"...I suppose she did manage to beat a
serious illness, though, so perhaps
fortune favors her...";
"530b9";"Where could she have run off to?
The demons are everywhere... She
shouldn't be out there by herself!";
53129;"Oh, Adol... It's terrible.
Lilia's gone missing!";
53165;"You were brought here for a
reason, Adol Christin. It is
up to you to decipher it.";
"531c3";"I'm sure your destiny will become
clear forthwith, along with the
purpose of those powers granted you.";
53235;"So, you've returned all the
Books of Ys, have you?";
53273;"Perhaps we should form
a search party...";
"532a7";"So you've returned all the books,
have you? But still no sign of Dr.
Flair? Troubling news, indeed...";
53317;"Go! That book must be returned
if anything is to come of this!";
53361;"...Wait, you still haven't
returned the book? What are
you waiting for?!";
"533b5";"Ahh, so Gila's basement is connected
to the sanctuary of Priest Fact? That
does explain things!";
"5341f";"Hmmm... No luck finding
Priest Fact's sanctuary,
you say?";
53463;"I believe Lance Village was once
part of Moondoria, so perhaps the
clue may lie right under our feet...";
"534d5";"There must be a
clue somewhere!";
"534ff";"What could it mean? I rather
doubt it's located anywhere
else...";
"5354b";"When all six books have been returned
to the Priests, you may learn the
nature of your destiny here in Ys.";
"535c1";"I would recommend you visit these
rooms, and return the Books of Ys
to the hands of their writers.";
"5362f";"Statues of the Priests have been
erected within these rooms.";
53677;"There are a series of rooms in the
Rasteenie Mine which are collectively
known as the 'Sanctuary of Toal.'";
"536ed";"As Elder of this village, you
have my sincerest thanks.";
"5372f";"Oh, Adol! I'm told you brought
Dr. Flair back to us, alive and
unharmed.";
53783;"Anyway...I understand you have six
ancient books with you. Might I
please have a look at them?";
"537ed";"Maybe I was just hallucinating...";
53819;"Without thinking, I began tailing
them for a short while...but then,
they simply disappeared!";
53881;"I would have asked them their names,
but I was taken aback by their beauty.
They looked just like the Goddesses...";
"538ff";"I was walking in the ruins the other day
when I crossed ways with a pair of young
girls. Were they also from the surface?";
53983;"My name is Cornell. I serve as this
village's elder. And I actually have
a question for you...";
"539ed";"Ah, you must be the man Lilia
found out in the field. Adol,
was it?";
"53a37";"#c2#Adol showed the Books of Ys
to the elder.";
"53a6f";"A man named Astal stands guard there,
but if you tell him that I've given my
blessing, he'll let you through.";
"53ae7";"The entrance to Rasteenie Mine
is in the Ruins of Moondoria,
to the north of the village.";
"53b4b";"When all six books have been returned
to the Priests, you may learn the
nature of your destiny here in Ys.";
"53bc1";"I believe your next course of action
should be to return the books to the
hands of these statues.";
"53c2d";"There is a place in the Rasteenie Mine
known as the Sanctuary of Toal, where a
statue of each Priest has been erected.";
"53caf";"Each holds the thoughts
and memories of one of
the six Priests.";
"53cf9";"These may very well serve as proof
that the Priests themselves have
guided you here to Ys.";
"53d5f";"Hmm... Yes, there's no doubt about it.
These are the books that the Priests of
Ys handed down to their descendants.";
"53ddd";"But do be careful. I'm sure you'll hear
this a lot, but it's true: You may very
well be our only hope, Adol Christin!";
"53e5d";"You should have no trouble,
I'd think. After all, the
Priests are guiding you!";
"53eb7";"Will you be going to his aid?";
"53edf";"...What? Flair's been involved
in an accident in the mine?!
That's terrible news!";
"53f3b";"When all six books have been returned
to the Priests, you may learn the
nature of your destiny here in Ys.";
"53fb1";"I would recommend you visit these
rooms, and return the Books of Ys
to the hands of their writers.";
"5401f";"Statues of the Priests have been
erected within these rooms.";
54067;"There are a series of rooms in the
Rasteenie Mine which are collectively
known as the Sanctuary of Toal.";
"540d7";"Did you get in while I was napping
earlier?! Dammit, I need to sleep
with one eye open from now on!";
54141;"Crap! The demons have infiltrated
the village! Everybody, RUN!";
54187;"There used to be an endless expanse
of blue sky, but now it's land and
water, as far as the eye can see...";
"541f9";"It's hard for me to accept that
Ys is now back on the surface.";
"5423f";"Perhaps it's a harbinger of
things to come...";
54273;"Something's looked a bit off
with them for the last little
while, though.";
"542c3";"If you look at the horizon from
here, you can get a good view
of the clouds floating by.";
54323;"I hope she's safe,
wherever she is...";
"5434f";"And Astal hasn't seen her,
so we really have no leads
on where she might have gone.";
"543a9";"Old man Leggs was in the village on the
day Lilia vanished, so only Astal was
actually out in the ruins at the time.";
54425;"Adol, right? Excellent work,
Adol! I don't know what we'd
do if we ever lost Lilia.";
"5447f";"You must be the guy!";
"5449b";"Wait...
Red hair...";
"544b5";"I only found out when I heard that a
red-haired traveler somehow got his
hands on the medicine's ingredients.";
54529;"I had no idea that Lilia
was even sick.";
54557;"Though nice weather makes me really
sleepy. But don't worry! I won't nod
off, I swear! ...Not for long, anyway...";
"545cf";"You can count on me to keep
the village safe. I pledge
my life to Lance!";
"5461f";"I swear, Adol, you're getting stronger
by the second. Best watch out, or you'll
wind up a gibbering mass of muscles!";
"5469b";"So, you rescued Dr. Flair,
did you? Very nicely done!";
"546d7";"The mine was closed a pretty long time
ago, so it's gotten kind of difficult
to find one's way around in there.";
"5474d";"Doctor Flair was injured in
Rasteenie Mine? How awful!";
"5478b";"Have you met old
man Leggs?";
"547ad";"He's in pretty good shape
for a man his age.";
"547e1";"Leggs really loves Moondoria,
for whatever reason. He's out
there every single day.";
"5483b";"I'm keeping watch over the
village, to make sure the
demons don't get in.";
"5488b";"But still, you never can
be too careful!";
"548bb";"The demons don't generally
come this far.";
"548eb";"Bucky";
"548f7";"Meow?";
54903;"Mother Duck";
54915;"Quack, quack, quack.";
54931;"Duckling";
54941;"Peep, peep, peep! ♪";
"5495d";"Duckling";
"5496d";"Peep, peep, peep?";
54985;"Pikkard";
54993;"Pikkard";
"549a1";"Pikkard";
"549af";"Pikkard";
"549bd";"Pikkard";
"549cb";"Pikkard";
"549d9";"Pikkard";
"549e7";"Pikkard";
"549f5";"Pikkard";
"54a03";"Pikkard";
"54a11";"Attention: Missing person incidents
have been reported. Please stay within
the village, and be extremely cautious.";
"54a8b";"Thanks be to Adol the Red for the
extermination of the demons, as well
as the safe return of Dr. Flair Rall.";
"54aff";"#c4#[Urgent!]#c#
#c1#Brave soul needed for demon hunt in
basement. Please see Gila for info.";
"54b63";"All Iron Ore gratefully accepted.
Bring your stock to Guido's Armory!";
"54baf";"Lilia:
― age 6
― age 5
― age 4
― age 3";
"54be1";"Home of Lazlo,
Tess and Tran";
"54c05";"Gila's House";
"54c19";"Bohtz, Sheila, Kris
and Ceres' House";
"54c45";"Brody, Beth and
Marina's Residence";
"54c6f";"House of Astal and Leggs
(Someone scribbled 'hot' before 'Leggs')";
"54cb7";"Banoa and
Lilia's House";
"54cd5";"Elder's residence:
Cornell and Natasha";
"54d03";"Guido's Armory";
"54d19";"Jade's Oddities";
"54d2f";"Rall Family Wellness";
"54d4b";"Looks like a fresh and
tasty grape.";
"54d75";"Tasty-looking carrot.
Has a fresh orange color
and seems very crisp.";
"54dc1";"...Adol...";
"54dd3";"I'm so sorry... I know I shouldn't have
been eavesdropping.";
"54e15";"I...had no idea my life was in danger.";
"54e43";"Did you...";
"54e55";"...I didn't know... I'm truly, truly
touched, Adol. Thank you...";
"54e9d";"...Did you really risk your life in the
old Rasteenie Mine...just to save me?";
"54ef1";"Lilia...";
"54f01";"Mother...";
"54f11";"Well, don't just stand there, come
on in! I have something for you,
from Adol and Dr. Flair.";
"54f75";"...Okay.";
"54f85";"Meow ♪";
"54f93";"Meooow ♪";
"54fa3";"No";
"54fad";"Yes";
"54fb5";"Give some smoked meat?";
"54fd3";"No";
"54fdd";"Yes";
"54fe5";"Give some raw meat?";
"54fff";"Quack, quack ♪";
55015;"Quack ♪";
55025;"No";
"5502f";"Yes";
55037;"Split an apple?";
"5504d";"No";
55057;"Yes";
"5505f";"Give Cruberry?";
55075;"Chirp ♪";
55085;"Chirp, chirp ♪";
"5509b";"No";
"550a5";"Yes";
"550ad";"Give pieces of apple?";
"550c9";"No";
"550d3";"Yes";
"550db";"Give Cruberry?";
"550f1";"Peep, peep ♪";
55105;"Peep ♪";
55113;"No";
"5511d";"Yes";
55125;"Give pieces of apple?";
55141;"No";
"5514b";"Yes";
55153;"Give Cruberry?";
55169;"Gwaaaaaa~!";
"5517b";"Some gold flew out of
the duckling's bill.";
"551ad";"Gwaaaaaa~!";
"551bf";"Some gold flew out of
the duckling's bill.";
"551f1";"Where have you been hiding
all this time, little guy?";
"5522d";"How unusual! I didn't
think there were any
left around here...";
55273;"Eh, a Roo?";
55285;"I...I really envy you your
courage to fight the demons
like you do.";
"552cf";"I suppose you had something
to do with this, as well? If
only indirectly...";
55321;"No sooner does Tarf get home
safely than Noit disappears!
Isn't that always how it goes?";
55381;"Whatever you're up to, just make
sure you don't start any trouble
here in the village, okay?";
"553e5";"I know the demons are keeping a close
eye on you, but what in the world did
you do to garner such attention?!";
55459;"...Actions speak louder than words.
Just saying you'll find him means
nothing. Go do it-- then we'll talk.";
"554cb";"Are you going off
to look for Tarf?";
"554f5";"What do you think you're
doing, barging into someone's
home like this?!";
55543;"...No, demons wouldn't come into a
person's residence. I disbelieve!";
"5558f";"...!";
"5559b";"...I'm so tired of everything going
all to hell. We've already got fire
and brimstone-- isn't that enough?!";
"5560d";"But it's all too clear that something
big is happening to Ys, and I don't
like it one bit! It's an ill omen!";
55681;"So it's not unusual for us
to remain completely in the
dark on current events.";
"556d7";"Barely any of us have
ever left the village.";
"5570b";"It's a horrible state of affairs,
no matter how you look at it.";
55751;"The demons are on the hunt
for people again...";
55787;"I haven't seen
Noit lately.";
"557a9";"My husband may say some things
he shouldn't, but don't let it
get to you. He means well!";
55809;"Everyone is so grateful to
you for rescuing him.";
55841;"Ruba is so much calmer now that
Tarf's back home, safe and sound.";
55889;"Oh my... red hair...";
"558a5";"Van Treine";
"558b7";"Meow... ♪";
"558c9";"Meow...?";
"558d9";"Purrrr... ♪";
"558ed";"Meow, meow... ♪";
55905;"No";
"5590f";"Yes";
55917;"Give some smoked meat?";
55935;"No";
"5593f";"Yes";
55947;"Give some raw meat?";
55961;"Well, as I live and breathe...
It's a real, honest-to-goodness
Roo, right before my eyes!";
"559c1";"Ys has always been an island
floating in the sky, right?
So what happens if it falls...?";
"55a21";"I don't fully understand
what he means, though!";
"55a57";"Noit...says Ys is falling
back to the surface.";
"55a8d";"If the demons would leave us alone,
maybe we could have a picnic there!";
"55adb";"We promised to go to the
Noltia Ice Ridge together
sometime very soon.";
"55b29";"Thank you for
rescuing Noit.";
"55b4d";"Wish he'd taken me with him to the Ice
Ridge, like we promised. Then at least
he wouldn't be lonely, wherever he is.";
"55bc9";"So...Noit's vanished.";
"55be5";"What in the hell is
that man thinking?!";
"55c13";"And yet my husband, Noit, wants
to take a leisurely stroll in the
Ice Ridge to cool himself off!";
"55c7b";"There are more and more demons
all the time. It's dreadful!";
"55cbd";"Oh... Red hair...";
"55cd5";"...Get out! Scram!";
"55cef";"You look...strangely
familiar. Have I seen
you somewhere before?";
"55d37";"Roo, Roo, Roo your boat, ♪
gently down the stRoom! ♪
Heh...";
"55d7b";"...Ohh, you're a Roo!";
"55d97";"...Getting old sucks.";
"55db3";"If I were only ten years younger,
I could go out and do some of my
own adventuring...";
"55e0f";"Now, a whole new world is opening
up for us. One so big that I honestly
can't even imagine it!";
"55e75";"I was born and raised on Ys,
and I've lived all my life up
here in the sky...";
"55ec9";"Noit says Ys is descending back
to the world's surface...";
"55f09";"I just hope he remains a
LIVING idiot!";
"55f37";"Well, it was only a matter of
time before Noit got himself
captured. He's an idiot!";
"55f91";"And it's not like he's a particularly
valuable hostage, either. They'll let
him go out of boredom alone, I bet!";
56007;"It's not the demons' fault for nabbing
someone like him. He might as well have
painted a bulls-eye on his shirt!";
"5607f";"I'm not worried about Noit. He's an idi-
ot. And idiots must be invincible, or
else there wouldn't be so many of them!";
"560fd";"Guess that's why you've got the demons
in such a panic. And good for you, I
say! 'Bout time THEY'RE the scared ones!";
56179;"I'm impressed you were able to
rescue Tarf all by yourself!";
"561bb";"So you're the red-haired swordsman
the demons are all telling us to
blame for everything, no?";
"5621f";"I don't know. I don't
know anything at all.";
56251;"...You the one? You
look the part, all
right...";
56287;"Oh, how cute!";
"5629b";"I've been waiting for this
day, practicing my singing
the whole time. ROOS FOREVER!";
"562f5";"Roo, Roo Roo Roo! ♪
Yay Mr. Roo, I'm-a ♪
come an' visit yoo! ♪";
"5633d";"Roo, Roo Roo Roo! ♪";
56359;"Grandpa taught me a song.";
56379;"It's so booooring!";
56393;"Grandpa says I can't
leave the house.";
"563bf";"I asked Grandpa where Tarf was all
this time, and he said Tarf was on
safari. But that's just stupid!";
"5642b";"Grown-ups are weird
sometimes!";
56451;"An' Grandpa Ruba won't
tell me where he is,
which is REAL annoying!";
"5649b";"But I wanna go find Tarf
and play with him!";
"564cd";"Grandpa won't let me go outside
'cause it's dangerous.";
"5650b";"Pigeon";
56519;"Coo... Coo...";
"5652d";"Pigeon";
"5653b";"Coo... Coo...";
"5654f";"Another sacrifice is to
be offered today.";
"5657f";"I get really sad whenever I hear
that bell tolling...";
"565bb";"I find it terrifying!
...I-I mean, terrific!
Yes, it's fantastic!";
56603;"Aren't you afraid of
the bell's toll?";
"5662f";"I love the sound of the bell
in the Campanile of Lane. I
simply can't get enough of it!";
"5668d";"Nobody else seems to think
so, though...";
"566bd";"Doesn't the sound of the bell
make you hungry? Makes ME hungry!";
56703;"Bet you feel the same way,
am I right?";
56731;"A sacrifice, huh? Makes me
glad I'm a demon...";
56767;"What are you doing? I can't see
through you, you know! You're not
the right species for that!";
"567cb";"After seeing how Mistress
Zava died, I've been thinking
of changing my career path...";
56827;"We are the Valkyria Regiment.
Elite and proud!";
"5685d";"We serve as Mistress
Zava's bodyguards.";
"5688b";"For some reason, looking at you
makes me see red. Can't you just
go away?";
"568db";"Hey there, runt.";
"568f3";"I can't believe Mistress Zava was
defeated...but I guess she always
was a bit haughty and overconfident.";
56963;"I hear Mistress Zava is planning
an ambush to take care of that
human, Adol.";
"569b7";"Such irony... Mistress Zava was
killed while lying in wait to
kill another...";
"56a0b";"Adol doesn't stand a chance.
Mistress Zava will grind him
to dust!";
"56a55";"Get out of the way! I have no
time for the useless!";
"56a8f";"The Valkyria are always acting so
high and mighty... Just who the
hell do they think they are?!";
"56af5";"...Huh? You dyed it that color,
because you think Adol is rad-ol?
That's terrible!";
"56b4f";"You're Adol, I bet. No other
demons have red hair like that!";
"56b93";"...";
"56b9d";"Mister Adol!
This way!";
"56bbb";"AGAIN with the Roo suit?!";
"56bdb";"Why are we here? I'll tell you later!";
"56c07";"Mister Adol, it's me!";
"56c23";"Right now, you need to hurry!
Everybody's waiting for you!";
"56c65";"Why me? Why do they always
come after me?!";
"56c97";"Eeek! A fuzzy denizen
of evil!";
"56cbd";"It would seem that it absorbed all the
energy intended for me, ultimately
saving my life.";
"56d1d";"He told me that my bracelet lay in
pieces beside me.";
"56d59";"Keith brought me here after I collapsed
in the bell tower.";
"56d9b";"You are Adol, are you not? We met
before, though only briefly. I am
Maria.";
"56ded";"Please! Time is of the essence! Continue
onward, and put an end to this!";
"56e3d";"Time is of the essence. Do not tarry
here!";
"56e73";"Adol! This way!";
"56e89";"Look, I know it's you,
Adol. Get out of that
form, and get serious!";
"56ed3";"The Goddesses are at the end of this
passageway, and Gorto is waiting for
you a bit farther ahead. Please hurry!";
"56f4b";"What are you doing? You need to hurry!";
"56f79";"Good to see your hair's still red. I was
afraid it might have gone gray by now!";
"56fcf";"Go on ahead. The Goddesses await!
We'll be right behind you.";
57013;"The Goddesses are beyond this barrier,
most likely...but I have no idea how we
can possibly get through.";
57083;"Hey, good to see you, Adol! It's me,
Gorto, from Ramia!";
"570c1";"In my dream, one of the two girls
who appeared to me was wearing that
on her finger...";
"5711f";"Wait... Is that...the Goddess Ring?";
57149;"Give it a shot, man!";
57165;"If anything can break the barrier, it's
that, right there!";
"571a7";"Damn it! We've come so far! What do we
do now?!";
"571dd";"The Goddesses are beyond this barrier,
most likely...but I have no idea how we
can possibly get through.";
"5724d";"Hey, good to see you, Adol! It's me,
Gorto, from Ramia!";
"5728b";"Damn it! We've come so far! What do we
do now?";
"572c1";"Hey, did you see something move over
there? What could it have been? Was
it...a demon...?";
57321;"What in the world is a Roo
doing in a place like this?";
"5735f";"Don't worry about me. I'll be
fine here. You go on ahead and
fulfill your destiny!";
"573b9";"Doesn't seem like there are any
demons around here, so I think
I'll just sit tight for a bit.";
"5741d";"Perhaps that ring has the power to
destroy the demons' barrier...";
57465;"Adol?!";
57473;"My goodness! It's so great to see that
you're all right!";
"574b3";"I'm sorry if I made you worry.";
"574d9";"After I was turned back, I got an
overwhelming urge to see you-- as
if I were being drawn here!";
"5753f";"Clearly, you're the one they meant. So
please, take this ring. I believe it
will be crucial in your quest!";
"575b1";"They said, 'If you find the one you
seek, please give this to him.'";
"575fb";"When I was searching for you in
the Subterranean Canal, I met two
girls, and they gave it to me.";
57663;"...I was able to come all this way
without any demons spotting me, and
I believe this ring made it possible.";
"576d7";"And before I knew it, here I was!";
"576ff";"But that's not the only reason...
I just felt like I needed to be
useful in some way.";
"5775b";"A black shadow was seen
darting off up ahead.";
"5778f";"Someone was just here!";
"577ad";"W-what's that you
say? I d-d-don't
understand...";
"577e5";"You're all red...
Wipe that blood off
your cranium!";
"5781f";"Over there... That fallen fruit...
I-it tastes so good, it does!";
57867;"Don't talk to me.
I-I'm in a bad mood!";
57895;"Perhaps you have some interest
in me, since you keep coming to
talk. Are you...a fan?";
"578f1";"Heeheehee! Hoohoohoo!
Haahaahaa! Hwahwahwa!
Harharhar! Chachacha!";
57939;"Have you seen any
tasty-looking humans
around here?";
57973;"Laaaahahahahaughing
is fuuuuuuhuhuhun!";
"579a1";"Blood... Give me blood!";
"579bf";"...What do YOU want?";
"579db";"I wonder what used
to be inside...?";
"57a05";"I don't see the point of
guarding an empty box...";
"57a3d";"Feels like my body's
gradually turning to
stone.";
"57a75";"I'm...busy...right now...
Come...back...later....";
"57aad";"Skronk, skronk, SHAFA-KOOM!";
"57acf";"Hmmm... You LOOK like a
demon, but something about
you seems human...";
"57b1b";"And I shall watch the story unfold
from my vantage point here. Best of
luck to you, brave soul!";
"57b81";"Whether the new era will be one of
peace or one of suffering...is entirely
in your hands, Adol Christin.";
"57bf1";"With the descent of Ys to the surface,
a 700-year-long era comes to a close.
Doesn't the majesty of it overwhelm you?";
"57c6d";"Hero, under guidance of the twin Goddes-
ses...have you reflected upon this grand
adventure, now that it nears its end?";
"57ceb";"Your path will surely
become clear.";
"57d15";"You will soon receive the answers
you seek. Steel your courage, and
prepare to face the truth of the world.";
"57d87";"Humans and demons...
and magic...make up
this land of Ys.";
"57dc7";"Your path will surely
become clear.";
"57df1";"Steel your courage and prepare
to face the truth of the world.";
"57e37";"The path laid before you holds
the answers you seek.";
"57e73";"I'm sure that you will worry, regardless
of what I say...but whatever happens is
what was meant to be.";
"57ee1";"Lilia has simply disappeared.";
"57f05";"But don't let this one success get
to your head. Before your quest is
over, there is much more to be done!";
"57f77";"Ahh, so you aided in curing
Lilia of her sickness? Very
nicely done!";
"57fc3";"Your path will surely
become clear.";
"57fed";"Steel your courage and prepare
to face the truth of the world.";
58033;"But don't let this one success get
to your head. Before your quest is
over, there is much more to be done!";
"580a5";"Very nicely done!";
"580bd";"Ahh, so you defeated that demon
deep in the mine, did you?";
"580ff";"Your path will surely
become clear.";
58129;"Steel your courage and prepare
to face the truth of the world.";
"5816f";"But don't let this one success get
to your head. Before your quest is
over, there is much more to be done!";
"581e1";"Ahh, so you rescued Dr. Flair Rall,
did you? Very nicely done!";
58227;"Your path will surely
become clear.";
58251;"Steel your courage and prepare
to face the truth of the world.";
58297;"...But you've proven to be an
honest-to-goodness hero. A real
credit to the Goddesses' names.";
"582fb";"At first, I had you pegged
for just another shiftless
young man...";
58345;"Your path will surely
become clear.";
"5836f";"The Goddesses walk with you, I sense.
Steel your courage and prepare to face
the truth of the world.";
"583db";"The power of the Priests may be the
key to exceeding your own limits, and
accomplishing superhuman feats.";
"5844b";"Finding them is of the utmost
import. They will no doubt prove
essential to your goal.";
"584a9";"The six forms of magic that the
Priests once used still exist
somewhere in Ys.";
"584ff";"Swordsman...";
58513;"It's just what I always assumed
would be in that treasure chest!";
"5855b";"Swordsman... That which you
hold is none other than the
Rod of Divinity.";
"585ab";"From this point on, your
magic power shall surely
show you the way!";
"585f5";"If you touch the Rod upon the Goddess
statue, I believe you will receive the
ability to use magic.";
"5865f";"The Rod of Divinity signifies one who is
worthy to lead. The magic of the Priests
shall be inherited only by its bearer.";
"586df";"The statue up ahead
represents the two
Goddesses of Ys.";
"5871d";"My name, believe it or not, is
Leggs. But you may call me the
Leg-Man, if you so desire!";
"5877d";"Ahh, wait, I know! You're the
boy Banoa was looking after.
Adol, was it?";
"587cd";"Hehh? Who might you be?!";
"587ed";"Even I don't come out here
without a Short Sword...and
I know this area well!";
58841;"Do you have a death wish?";
58861;"No weapon? In THESE ruins?!
You're a loon, young man!";
"5889d";"Here, I have a spare one
I can give you. Take it,
please! You'll need it!";
"588ed";"...If you believe you can, I'd ask that
you defeat the demons over yonder, and
bring me the treasure they guard.";
58965;"Still, your sword alone may not
be enough to defeat all of the
enemies who stand before you.";
"589c9";"You seem to have some
considerable sword
experience.";
"58a05";"...No, best if I don't. You're not
yet strong enough to handle the
power of the Priests.";
"58a65";"You look like like a swordsman
of some skill. As such, I have
a favor to ask of you...";
"58ac7";"Hmm? Oh, it's a Roo. Where
did you come from, little
fellow?";
"58b0b";"It's easy to see: All I need to do
is look to the sky. Everything seems
so much farther away...";
"58b71";"...I understand that Ys has
fallen back to the surface.";
"58baf";"Hey, Adol.";
"58bc5";"It's just hard to keep a positive
attitude, under the circumstances.
I'm trying...but it's very hard.";
"58c35";"And I'm sure she IS fine,
wherever she is.";
"58c6b";"Banoa told me to keep my
spirits up about Lilia.";
"58ca7";"Lilia possesses good fortune to have
overcome her illness...and I believe
that fortune will see her through.";
"58d1f";"Perhaps my mind had wandered.
If only I'd been paying closer
attention...";
"58d73";"Apparently, Lilia came here, and
now she's missing. But I certainly
didn't see her...";
"58dd3";"If anything happens to Lilia,
I take full responsibility for
it. I'm so very, very sorry...";
"58e39";"Brrr! Gives me the chills,
just thinking about it!";
"58e77";"...What?! HOW big?! My goodness...
To think there'd be such a massive
creature beneath my feet all this time!";
"58eef";"Old man Leggs says he can't
sense any evil presence coming
from the mine anymore...";
"58f4d";"I just wish the other
demons around here
would follow suit...";
"58f95";"I'm so glad you vanquished the
fiend from Rasteenie Mine.";
"58fd9";"Outstanding!";
"58ff1";"Dr. Flair told me he was rescued
by a red-haired boy. I take it he
was referring to you, then?";
"5905b";"I'm quite impressed that you
were able to rescue Dr. Flair
from the abandoned mine.";
"590b9";"And even then...it's usually
just Dr. Flair himself. So do
be careful down there, okay?";
"5911b";"The villagers don't go down
there at all anymore, save for
when they need medicinal herbs.";
59181;"There are a lot of demons
roaming the abandoned Rasteenie
Mine these days...";
"591d9";"You got the elder's permission?
...All right. Can't argue with
that! You're free to go in.";
"5923f";"Hey, you look confused.
Is something the matter?";
"5927b";"You're Adol, right? It's good
to see you're feeling better!";
"592c1";"Hey there. I'm Astal,
from Lance Village.";
"592f5";"So, you've come to rescue
him, then, I suppose?";
"5932f";"What's that you say? Dr.
Flair's been involved in
a cave-in?! How awful!";
59383;"But I can't open this door without the
elder's express... Oh, you have permis-
sion? Well, then! In you go!";
"593f9";"It's a shame you didn't come by
earlier, as he was actually here
for a visit until just recently.";
59465;"As long as he didn't get side-tracked
somewhere, though, he should be home by
now. So it should only take a moment!";
"594e3";"I'm sorry to sound so bureaucratic,
but we created this law for a reason.
The mine is a real death-trap!";
59557;"You'll need the elder's permission
to enter the mine, I'm afraid. You'd
best go and speak with him.";
"595c5";"Hey, you look confused.
Is something the matter?";
59601;"You're Adol, right? It's good
to see you're feeling better!";
59647;"Hey there. I'm Astal,
from Lance Village.";
"5967b";"So, you've come to rescue
him, then, I suppose?";
"596b5";"What's that you say? Dr.
Flair's been involved in
a cave-in?! How awful!";
59709;"It's a shame you didn't come by
earlier, as he was actually here
for a visit until just recently.";
59775;"As long as he didn't get side-tracked
somewhere, though, he should be home by
now. So it should only take a moment!";
"597f3";"I'm sorry to sound so bureaucratic,
but we created this law for a reason.
The mine is a real death-trap!";
59867;"You'll need the elder's permission
to enter the mine, I'm afraid. You'd
best go and speak with him.";
"598d5";"You're Adol, right? It's good
to see you're feeling better!";
"5991b";"Hey there. I'm Astal,
from Lance Village.";
"5994f";"I must admit, I'm getting
rather worried about him!";
"5998d";"He went there to gather herbs
for medicine, but he's been
gone an awfully long time...";
"599ef";"Leonor's the one who looked after
you, no? Makes sense, with Dr. Flair
down in the mine.";
"59a53";"I can't let you in
without permission
from the elder, though.";
"59a9b";"The abandoned mine is
just through here.";
"59acf";"Don't know why he'd ever expect
strange young girls to wander
through a place like this, though...";
"59b3d";"I told him I hadn't seen any,
and he looked positively dejected!
Slunk away after that, he did.";
"59ba7";"He asked if a pair of young girls
had passed through here.";
"59bed";"He was just here, actually. Swung
by for a visit, and asked me the
most peculiar question...";
"59c55";"And even then...it's usually
just Dr. Flair himself. So do
be careful down there, okay?";
"59cb7";"The villagers don't go down
there at all anymore, save for
when they need medicinal herbs.";
"59d1d";"There are a lot of demons
roaming the abandoned Rasteenie
Mine these days...";
"59d71";"#c2#As Adol unfurled the Scroll of
Guidance, words began to appear
on the blank, faded parchment.";
"59dd9";"#c2#As Adol read each word, it
gradually faded away.";
"59e15";"#c2#The moment Adol touched the Rod to
the Goddess statue, he felt a surge of
energy course through his body.";
"59e89";"#c2#It's a statue of the
two Goddesses of Ys.";
"59ebd";"Adol...";
"59ecb";"We must...guide Adol...";
"59ee9";"Feena...";
"59ef9";"I'm sure he'll be able to...";
"59f1d";"Let us be on our way. All that we
seek can be found in the Shrine...";
"59f69";"What the...?
Am I seeing things?!";
"59f91";"...";
"59f9b";"Thank goodness for that...";
"59fbd";"There don't seem to be any demons in
here, at the very least.";
"5a001";"I could swear I just heard
someone's voice...";
"5a035";"...?";
"5a041";"Are you...?";
"5a053";"Oh...";
"5a05f";"#c2#There is a solemn atmosphere
throughout the room.";
"5a09b";"#c4#ファクト以外本ｦ全ﾃ#c5#返ｼ#c6#ﾀ";
"5a0c5";"#c3#氷壁(幻影ｦ解ｸ)";
"5a0df";"#c2#ﾉ薬ｦﾓﾗｳ";
"5a0f5";"#c1#OP";
"5a101";"#c0#ﾉ#c#";
"5a115";"キャセ";
"5a125";"レﾉ企ﾐ(ﾆﾔﾘ)";
"5a139";"衝撃!!誘拐事件発生!身代金要求ｶ!?";
"5a163";"タフｦ助ｹﾙ";
"5a173";"#c0#溶岩ﾉ#c#";
"5a187";"キャセ";
"5a197";"ウィグ帰還";
"5a1ab";"レﾉ呪ｲｦ解ｸ";
"5a1bd";"#c0#ミﾉ#c#";
"5a1d1";"エディグ";
"5a1e3";"ﾄ";
"5a1f1";"ﾗｽﾄ";
"5a1fb";"鐘撞ｷ堂";
"5a207";"#c0#サモﾉ#c#";
"5a21d";"サモﾉ";
"5a22d";"ミﾉ";
"5a23b";"溶岩ﾉ";
"5a249";"ﾉ";
"5a253";"#c0#フグﾄｶﾊベトｦ見ﾙ必要最低限ｼｶ立ｯﾃﾏｾﾝｶﾗ#c#";
"5a289";"草原";
"5a295";"";
